,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock Hill,$11.85,,,,,,,,"Eldon ""L"" Workstation Diamond Chairmat","$1,002.94"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baytown,$10.37,,,,,,,,Tenex B1-RE Series Chair Mats for Low Pile Carpets,"$1,002.36"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa City,$9.99,,,,,,,,Nortel Business Series Terminal T7208 Digital phone,"$1,000.73"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romeoville,$8.95,,,,,,,,Home/Office Personal File Carts,$980.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Billings,$8.29,,,,,,,,Xerox 1909,$970.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Port Orange,$7.82,,,,,,,,Global Italian Leather Office Chair,$969.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deer Park,$6.92,,,,,,,,Hon Every-Day Chair Series Swivel Task Chairs,$967.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missouri City,$6.37,,,,,,,,Xerox 1885,$960.80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keller,$6.00,,,,,,,,Xerox 1914,$956.30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Layton,$4.96,,,,,,,,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",$953.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Springdale,$4.30,,,,,,,,Belkin Premiere Surge Master II 8-outlet surge protector,$952.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Obispo,$3.62,,,,,,,,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",$949.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ormond Beach,$2.81,,,,,,,,Eureka The Boss Cordless Rechargeable Stick Vac,$948.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pensacola,$2.21,,,,,,,,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",$939.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jupiter,$2.06,,,,,,,,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,$937.85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elyria,$1.82,,,,,,,,Steel Personal Filing/Posting Tote,$937.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abilene,$1.39,,,,,,,,"Sauder Mission Library with Doors, Fruitwood Finish",$935.20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grand Total,"$2,297,200.86",,,,,,,,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",$929.48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$927.77
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novimex High-Tech Fabric Mesh Task Chair,$922.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riverside Furniture Stanwyck Manor Table Series,$917.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ativa MDM8000 8-Sheet Micro-Cut Shredder,$917.90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cisco SPA508G,$910.66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",$909.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantronics Cordless Phone Headset with In-line Volume - M214C,$908.70
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LG Electronics Tone+ HBS-730 Bluetooth Headset,$904.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Global Stack Chair without Arms, Black",$901.51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinyl Sectional Post Binders,$901.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sony 64GB Class 10 Micro SDHC R40 Memory Card,$899.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldon Portable Mobile Manager,$899.30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$888.97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$884.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cisco Small Business SPA 502G VoIP phone,$882.10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Safco Chair Connectors, 6/Carton",$881.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1883,$881.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1960,$879.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston School Pro Electric Pencil Sharpener, 1670",$873.64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eldon Base for stackable storage shelf, platinum",$872.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fellowes Superior 10 Outlet Split Surge Protector,$867.77
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Executive Impressions Supervisor Wall Clock,$867.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1913,$865.49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$858.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",$858.86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bar Computer Printout Paper,$857.38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hon Metal Bookcases, Gray",$851.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Belkin 19"" Center-Weighted Shelf, Gray",$849.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panasonic Kx-TS550,$846.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantronics 81402,$844.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBC VeloBinder Manual Binding System,$842.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",$834.60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motorola HK250 Universal Bluetooth Headset,$832.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1916,$831.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balt Solid Wood Rectangular Table,$828.10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safco Industrial Shelving,$827.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bush Birmingham Collection Bookcase, Dark Cherry",$825.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,$823.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",$822.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Chrome Stack Chair,$815.86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,$812.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grandstream GXP1160 VoIP phone,$803.69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Global Stack Chair with Arms, Black",$803.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",$802.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logitech MX Performance Wireless Mouse,$789.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,$786.90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",$783.61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBC Premium Transparent Covers with Diagonal Lined Pattern,$780.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JBL Micro Wireless Portable Bluetooth Speaker,$779.87
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logitech Desktop MK120 Mouse and keyboard Combo,$778.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldon Radial Chair Mat for Low to Medium Pile Carpets,$775.61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logitech Trackman Marble Mouse,$773.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belkin F9G930V10-GRY 9 Outlet Surge,$770.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 191,$767.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Global Deluxe Stacking Chair, Gray",$764.70
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",$763.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logitech G105 Gaming Keyboard,$759.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fellowes 8 Outlet Superior Workstation Surge Protector,$759.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AT&T CL2909,$755.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1951,$755.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staples,$755.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauder Barrister Bookcases,$754.73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium Transparent Presentation Covers by GBC,$753.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarity 53712,$752.29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibico Recycled Linen-Style Covers,$749.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bush Mission Pointe Library,$748.86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Innergie mMini Combo Duo USB Travel Charging Kit,$746.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantronics Encore H101 Dual Earpieces Headset,$746.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1943,$743.43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logitech B530 USB Headset - headset - Full size, Binaural",$739.80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,$737.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bush Cubix Collection Bookcases, Fully Assembled",$729.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCA ViSYS 25825 Wireless digital phone,$727.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O'Sullivan 2-Shelf Heavy-Duty Bookcases,$723.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lexmark MarkNet N8150 Wireless Print Server,$723.51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1964,$721.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,$718.65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avaya 4621SW VoIP phone,$709.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,$709.50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WD My Passport Ultra 500GB Portable External Hard Drive,$708.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAFCO Folding Chair Trolley,$705.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panasonic KP-380BK Classic Electric Pencil Sharpener,$705.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lock-Up Easel 'Spel-Binder',$704.69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zebra GK420t Direct Thermal/Thermal Transfer Printer,$703.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deflect-o EconoMat Nonstudded, No Bevel Mat",$702.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iHome FM Clock Radio with Lightning Dock,$699.90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$698.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",$694.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Euro-Pro Shark Turbo Vacuum,$693.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OtterBox Defender Series Case - Samsung Galaxy S4,$689.77
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Convoy 3,$688.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal Folding Chairs, Beige, 4/Carton",$685.59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops White Computer Printout Paper,$684.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safco Steel Mobile File Cart,$683.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",$681.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat Face Poster Frame,$678.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,$675.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$673.87
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hunt Boston Vacuum Mount KS Pencil Sharpener,$671.81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuf-Vin Binders,$669.50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Binding Machine Supplies,$667.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,$665.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fellowes Command Center 5-outlet power strip,$664.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GBC Velobind Prepunched Cover Sets, Regency Series",$661.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panasonic KX T7731-B Digital phone,$659.93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surelock Post Binders,$653.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hon 61000 Series Interactive Training Tables,$653.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1886,$651.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bush Westfield Collection Bookcases, Dark Cherry Finish",$649.38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,$647.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avery 485,$639.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safco Drafting Table,$638.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computer Room Manger, 14""",$636.61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Strathmore #10 Envelopes, Ultimate White",$632.52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belkin 7 Outlet SurgeMaster II,$631.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",$626.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avaya 5410 Digital phone,$625.51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1880,$623.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BOSTON Ranger #55 Pencil Sharpener, Black",$618.56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantronics MX500i Earset,$618.48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1882,$615.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1940,$615.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,$614.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Companion Letter/Legal File, Black",$611.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Performers Binder/Pad Holder, Black",$611.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",$610.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motorola L804,$607.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,$604.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1911,$603.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Office Star - Task Chair with Contemporary Loop Arms,$600.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lexmark 20R1285 X6650 Wireless All-in-One Printer,$600.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anker Astro 15000mAh USB Portable Charger,$599.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Contico 72""H Heavy-Duty Storage System",$598.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hewlett-Packard Deskjet 5550 Printer,$597.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1942,$597.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grandstream GXP2100 Mainstream Business Phone,$596.62
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Xerox Color Copier Paper, 11"" x 17"", Ream",$593.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Wireless Mobile Mouse 4000,$591.85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panasonic KX TS3282B Corded phone,$590.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1910,$586.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Jones Century Plastic Molded Ring Binders,$583.64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,$582.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fellowes Econo/Stor Drawers,$581.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dana Fluorescent Magnifying Lamp, White, 36""",$581.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canon PC170 Desktop Personal Copier,$575.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1991,$575.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Miller 16"" Diameter Gallery Wall Clock",$575.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avery 477,$573.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1944,$573.65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panasonic KP-150 Electric Pencil Sharpener,$573.65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PureGear Roll-On Screen Protector,$571.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,First Data TMFD35 PIN Pad,$571.20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",$570.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",$569.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanford 52201 APSCO Electric Pencil Sharpener,$565.39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belkin F8E887 USB Wired Ergonomic Keyboard,$563.81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,$563.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belkin F9M820V08 8 Outlet Surge,$558.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Natural Ergonomic Keyboard 4000,$557.81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memorex Micro Travel Drive 16 GB,$556.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,$554.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,$552.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logitech Wireless Anywhere Mouse MX for PC and Mac,$551.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-1/2 Diameter Round Wall Clock,$551.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,$549.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",$546.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",$546.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panasonic Business Telephones KX-T7736,$546.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$545.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,$543.60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerox 1884,$543.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$542.98
